Region code,Region,Year,Gross enrollement ratio - Primary (male),Gross enrollment ratio - Primary (female),Gross enrollment ratio - Secondary (female),Gross enrollment ratio - Secondary (male),Gross enrollment ratio - Tertiary (female),Gross enrollment ratio - Tertiary (male),Students enrolled in primary education (thousands),Students enrolled in secondary education (thousands),Students enrolled in tertiary education (thousands)
140,Central African Republic,2009,101.4483,71.9325,9.730799999999999,17.461599999999997,1.5011999999999999,3.4878,608.075,93.34100000000001,10.427
140,Central African Republic,2010,104.3164,74.1949,0,0,1.2729,3.9983999999999997,636.871,0,11.158
140,Central African Republic,2012,103.55869999999999,76.96440000000001,11.9098,23.194800000000004,1.5647,4.3319,662.3169999999999,125.90700000000001,12.522
140,Central African Republic,2016,119.97829999999999,91.54950000000001,11.9806,18.783199999999997,0,0,813.7669999999999,118.883,0
140,Central African Republic,2017,0,0,13.972000000000001,21.177300000000002,0,0,0,137.844,0
144,Sri Lanka,2005,99.90010000000001,99.3468,0,0,0,0,1610.78,0,0
144,Sri Lanka,2010,100.96120000000002,98.43750000000001,97.5413,96.33529999999999,20.8727,11.6893,1720.81,2524.67,261.64700000000005
144,Sri Lanka,2013,101.82579999999999,99.3977,101.94780000000002,97.46220000000001,22.9275,14.8203,1767.32,2605.6,297.782
144,Sri Lanka,2014,102.3909,100.0844,0,0,21.687900000000003,16.818,1777.82,0,301.681
144,Sri Lanka,2015,102.733,100.6073,0,0,23.955499999999997,15.5614,1778.1799999999998,0,308
144,Sri Lanka,2017,102.5697,101.1296,100.46350000000001,95.5354,22.814000000000004,15.087299999999999,1746.84,2648.66,290.49499999999995
145,Western Asia,2005,105.0862,95.65769999999999,68.36720000000001,79.5059,25.1336,27.8751,24169.03,19700.34,5184.120000000001
145,Western Asia,2010,105.66539999999999,98.3066,71.95660000000001,79.93320000000001,33.6534,36.0595,25424.53,22390.829999999998,7514.1900000000005
145,Western Asia,2014,104.6481,97.6382,78.26060000000001,85.763,46.963300000000004,48.799600000000005,26142.760000000002,25143.05,10570.08
145,Western Asia,2015,104.6311,98.29110000000001,78.28450000000001,85.81190000000001,49.997,51.5906,26701.07,25328.43,11219.01
145,Western Asia,2017,102.8252,96.21340000000001,78.46190000000001,85.6535,52.8801,54.7008,27087.04,25859.39,11881.359999999999
148,Chad,2005,85.4762,57.9554,8.0545,23.1875,0.1721,2.6615,1262.3899999999999,245.286,12.373000000000001
148,Chad,2010,94.8831,69.7773,13.4298,31.7384,0.6229,3.5618,1727.03,430.383,22.130000000000003
148,Chad,2014,116.3994,88.8677,14.366900000000001,31.7858,1.1314,5.731200000000001,2442.66,508.72999999999996,42.463
148,Chad,2015,104.37669999999999,80.9654,13.965600000000002,30.964699999999997,0,0,2270.1,513.248,0
148,Chad,2016,99.0252,76.99770000000001,14.287999999999998,30.9596,0,0,2213.22,535.112,0
150,Europe,2005,101.8651,101.13799999999999,97.46340000000001,97.6489,70.69420000000001,55.3017,38462.96,65271.02,32142.02
150,Europe,2010,102.0031,101.48020000000001,100.503,101.3365,76.9779,59.8483,36749.01,58628.57,33676.21
150,Europe,2014,101.73060000000001,101.751,107.3252,107.7033,77.2893,63.0589,38127.78999999999,57901.229999999996,30626.7
150,Europe,2015,101.112,101.17469999999999,107.37499999999999,107.867,77.15229999999998,62.854499999999994,38484.91,57461.689999999995,29644.97
150,Europe,2017,101.4258,101.4869,110.4193,109.74450000000002,78.1932,64.0126,39680.67,58803.380000000005,29099.89
152,Chile,2005,109.23460000000001,104.269,96.0077,94.82209999999999,47.668800000000005,49.735600000000005,1720.95,1630.1,663.6940000000001
152,Chile,2010,102.82839999999999,99.8521,94.3055,91.354,71.47,66.20320000000001,1546.54,1518.22,987.643
152,Chile,2014,99.54010000000001,96.6049,100.0626,98.79910000000001,91.49690000000001,81.20710000000001,1469.1,1556.37,1205.1799999999998
152,Chile,2015,100.1249,97.2277,100.4259,99.3697,93.67739999999999,83.23360000000001,1477.54,1546.32,1221.77
152,Chile,2017,102.80199999999999,100.0897,100.1631,99.17239999999998,98.4623,84.7837,1514.76,1520.72,1238.99
156,China,2003,119.22529999999999,118.6399,60.0011,63.578500000000005,13.7598,16.6402,121662.36,95624.76,15186.220000000001
156,China,2005,0,0,0,0,17.8668,19.775399999999998,0,0,20601.22
156,China,2010,108.2373,106.5634,87.9539,88.0987,24.8231,23.3325,101018.62000000001,99218.08,31046.74
156,China,2013,103.9289,103.8153,95.94000000000001,94.2265,33.5672,29.5507,98870.82,94324.42,34091.28999999999
156,China,2014,99.12239999999998,99.296,0,0,44.5704,38.3185,95107.12000000001,88691.79,41924.2
156,China,2015,99.1812,99.51,0,0,49.484399999999994,41.66010000000001,95958.04,86127.2,43367.39
156,China,2017,101.5544,102.6343,0,0,56.165800000000004,46.4335,100321.03,83407.93,44127.51
170,Colombia,2005,128.74349999999995,126.21400000000001,87.71750000000002,79.262200000000007,30.371100000000002,28.030900000000003,5298.26,4297.23,1223.59
170,Colombia,2010,125.40710000000001,123.1145,106.9163,97.31620000000001,41.2876,37.5888,5084.969999999999,5079.73,1674.42
170,Colombia,2014,115.6682,111.7424,102.6041,95.07079999999999,57.1454,49.53530000000001,4542.64,4827.96,2220.65
170,Colombia,2015,115.44080000000001,111.6052,101.5388,94.78269999999999,59.913599999999995,51.5398,4479.22,4793.96,2293.55
170,Colombia,2017,114.6039,110.6749,101.28420000000001,96.0019,65.02279999999999,55.9855,4351.71,4784.85,2446.3100000000004
174,Comoros,2003,120.8222,99.4856,36.528800000000004,43.5031,2.7073000000000005,3.4845,104.274,38.272000000000006,1.7069999999999999
174,Comoros,2004,114.546,101.60499999999999,37.999100000000006,49.840399999999995,0,0,103.809,42.919,0
174,Comoros,2008,112.98760000000001,104.1426,0,0,0,0,111.115,0,0
174,Comoros,2010,0,0,0,0,4.9263,6.616,0,0,3.905
174,Comoros,2014,108.6214,101.2013,63.1437,59.1048,8.049,9.912500000000001,120.381,70.23400000000001,6.4990000000000006
174,Comoros,2017,101.5829,97.2363,57.20890000000001,53.8652,0,0,121.51700000000001,67.44500000000001,0
178,Congo,2003,100.44090000000001,94.3351,31.962799999999998,46.4986,2.1357999999999997,5.317499999999999,509.507,204.096,12.347
178,Congo,2004,111.9957,104.99740000000001,40.6666,48.170700000000004,0,0,584.37,235.29399999999998,0
178,Congo,2005,111.3997,103.54450000000001,0,0,0,0,597.304,0,0
178,Congo,2009,109.04350000000001,101.5457,0,0,2.1593,10.2532,671.6830000000001,0,23.397000000000002
178,Congo,2010,109.9557,103.8393,0,0,0,0,705.0930000000001,0,0
178,Congo,2012,100.56410000000001,107.7968,48.3635,55.846599999999995,7.6888,12.245899999999999,734.493,339.25,39.303
178,Congo,2013,0,0,0,0,7.9725,10.620999999999999,0,0,37.037
180,Dem. Rep. of the Congo,2002,74.88,59.062900000000006,0,0,0,0,5455.39,0,0
180,Dem. Rep. of the Congo,2009,108.1902,92.8448,29.852800000000002,53.105500000000006,3.1925,10.284099999999999,10244.09,3398.55,377.867
180,Dem. Rep. of the Congo,2010,106.95790000000001,93.0955,30.1497,52.2276,0,0,10572.42,3484.46,0
180,Dem. Rep. of the Congo,2013,111.82529999999998,101.3459,32.843999999999994,52.947599999999994,4.3369,9.5252,12600.88,3995.63,442.979
180,Dem. Rep. of the Congo,2014,115.4574,104.9593,34.8799,56.094100000000005,0,0,13534.630000000001,4388.46,0
180,Dem. Rep. of the Congo,2015,108.4388,107.6424,36.0031,56.2976,0,0,13763.2,4618.9,0
180,Dem. Rep. of the Congo,2016,0,0,0,0,4.734,8.471400000000001,0,0,464.678
184,Cook Islands,2005,110.2218,113.03420000000001,84.90910000000001,75.0973,0,0,2.201,1.899,0
184,Cook Islands,2010,104.62559999999999,103.6047,88.1308,80.7137,0,0,1.841,1.893,0
184,Cook Islands,2012,111.47160000000001,105.8005,101.2277,94.5578,50.091100000000004,41.206,1.874,1.8800000000000001,0.521
184,Cook Islands,2014,109.7532,104.9654,93.6473,85.0246,0,0,1.843,1.718,0
184,Cook Islands,2015,109.0802,99.76910000000001,93.2973,85.757,0,0,1.789,1.724,0
184,Cook Islands,2016,111.7233,105.2326,90.074699999999993,84.8638,0,0,1.858,1.685,0
188,Costa Rica,2004,116.74990000000001,114.0048,84.27929999999999,80.7907,30.181800000000003,24.483499999999996,558.0840000000001,339.763,108.765
188,Costa Rica,2005,114.39620000000001,111.48150000000001,86.1895,82.6128,0,0,542.087,347.244,0
188,Costa Rica,2010,118.11420000000001,115.82169999999999,104.3435,100.119,0,0,520.609,413.686,0
188,Costa Rica,2014,111.26480000000001,110.287,123.60969999999999,117.1879,58.7842,47.5215,475.73099999999994,460.23499999999996,216.751
188,Costa Rica,2015,110.12539999999998,109.49480000000001,125.5701,120.71060000000001,60.939,46.6152,473.447,460.252,217.841
188,Costa Rica,2016,109.664,110.2886,129.45030000000003,122.8062,59.809799999999996,48.4158,475.756,462.855,217.55
188,Costa Rica,2017,0,0,0,0,62.1833,49.311699999999995,0,0,221.291
191,Croatia,2005,103.32529999999998,103.3666,94.7586,91.65129999999999,49.1706,40.526700000000005,196.253,400.123,134.65800000000002
191,Croatia,2010,91.87389999999999,92.0221,103.429,96.54690000000001,62.106500000000004,46.27510000000001,167.45200000000003,388.515,149.853
191,Croatia,2014,99.1138,98.83760000000001,100.561,96.98710000000001,78.3851,57.1808,160.819,370.356,166.061
191,Croatia,2015,97.903,98.1846,100.6022,95.9833,77.3371,57.094100000000005,162.35500000000002,360.205,162.02200000000002
191,Croatia,2016,95.01820000000001,95.7951,100.0322,95.6016,78.46910000000001,56.9745,162.51899999999998,349.018,162.017
192,Cuba,2005,99.70720000000001,96.773,93.0826,91.5518,78.8278,46.6132,895.045,937.493,471.858
192,Cuba,2010,103.976,102.1811,91.44320000000002,90.84660000000001,119.2368,72.44890000000001,852.744,808.904,800.873
192,Cuba,2013,101.44900000000001,99.9796,92.8242,91.7866,61.539500000000004,36.886799999999994,772.023,787.297,373.28599999999994
192,Cuba,2014,104.09400000000001,98.98150000000001,100.2786,97.7913,0,0,763.3639999999999,830.375,301.77299999999997
192,Cuba,2015,103.79860000000001,97.9218,102.248,98.64760000000001,42.23350000000001,29.9193,745.7330000000001,825.055,261.41299999999995
192,Cuba,2017,104.368,99.2398,105.65799999999999,103.02199999999999,51.1896,30.1094,733.7700000000001,815.7860000000001,286.54200000000003
196,Cyprus,2005,100.9213,100.7913,97.4789,95.65429999999999,35.3307,31.2016,61.247,64.293,20.078
196,Cyprus,2010,101.6154,101.6338,91.99400000000001,90.9124,45.6298,50.8715,54.806,63.662000000000006,32.233000000000004
196,Cyprus,2014,98.7459,99.5871,99.4557,99.37939999999999,62.598800000000004,44.103100000000005,53.129000000000005,58.634,33.674
196,Cyprus,2015,99.3095,99.29020000000001,99.40920000000001,100.1336,69.3955,51.111799999999995,53.773,57.161,37.166000000000004
202,Sub-Saharan Africa,2005,99.89120000000001,88.07669999999999,27.801000000000002,35.5649,4.683999999999999,7.0335,113401.83,32017.73,4073.9500000000003
202,Sub-Saharan Africa,2010,100.8477,93.31960000000001,35.416799999999995,43.223600000000005,6.002,8.9267,135890.7,44918.950000000004,5863.28
202,Sub-Saharan Africa,2014,101.9259,96.74950000000001,39.6504,46.0994,7.1034999999999995,10.1592,154890.64,54747.4,7509.21
202,Sub-Saharan Africa,2015,100.14999999999999,95.7591,40.239900000000006,46.6374,7.2943,10.220299999999998,156751.7,57117.17,7719.75
202,Sub-Saharan Africa,2017,100.1948,95.82329999999999,39.895900000000005,45.57,7.5212,10.432400000000001,164725.55,59298.27,8034.06
203,Czechia,2005,99.90350000000001,98.4839,96.56620000000001,94.81410000000001,52.02850000000001,44.826100000000004,502.83099999999996,975.2840000000001,336.307
203,Czechia,2010,104.01310000000001,103.59410000000001,94.94740000000002,94.38869999999999,74.8908,53.636,463.357,836.8469999999999,437.35400000000004
203,Czechia,2014,98.6169,98.64869999999999,104.90090000000001,104.4053,76.8841,54.8505,510.613,781.3919999999999,418.624
203,Czechia,2015,99.319,99.68669999999999,105.5618,104.5599,75.65599999999999,53.7792,534.9319999999999,770.4369999999999,395.529
203,Czechia,2016,99.958,100.5082,105.07929999999999,104.2023,74.8103,53.1845,557.4549999999999,765.502,371.948
204,Benin,2001,106.7097,74.412,15.152500000000002,32.081799999999994,1.7805,7.2231,1054.94,256.744,28.075
204,Benin,2004,117.2493,89.8607,18.448099999999997,39.1527,0,0,1319.6499999999999,344.89,41.282000000000004
204,Benin,2005,112.4288,88.9544,0,0,0,0,1318.1399999999999,0,42.197
204,Benin,2010,126.9367,113.18229999999998,0,0,7.1868,20.3073,1787.94,0,114.38199999999999
204,Benin,2014,134.6248,124.4293,45.8071,66.41550000000001,8.505600000000001,23.295499999999997,2133.3300000000004,896.763,149.91299999999998
204,Benin,2015,137.187,127.6161,48.928000000000004,68.5201,7.7452000000000005,19.269599999999997,2238.19,963.787,131.29899999999998
204,Benin,2016,135.1481,126.5354,50.7318,67.1424,7.6417,18.1647,2267.84,992.999,129.30200000000002
204,Benin,2017,130.8339,122.3341,0,0,0,0,2251.56,0,0
208,Denmark,2005,98.78529999999999,98.67509999999999,126.46860000000001,121.86410000000001,93.3914,67.6549,414.103,464.952,232.255
208,Denmark,2010,99.4813,99.6852,120.04150000000001,118.97720000000001,87.44200000000001,60.3624,403.34400000000005,504.205,240.536
208,Denmark,2014,101.871,100.7033,132.12630000000001,126.7033,95.3425,67.4424,467.484,553.791,301.399
208,Denmark,2015,102.1265,100.76480000000001,133.3696,127.32529999999998,96.2923,68.7028,468.53599999999994,553.263,313.756
208,Denmark,2016,102.38799999999999,101.1915,131.04989999999998,127.29710000000001,93.9538,68.8473,471.787,540.622,314.822
212,Dominica,2005,99.3846,99.41600000000001,111.7454,103.2891,0,0,9.440999999999999,7.476000000000001,0
212,Dominica,2010,110.00529999999999,107.5925,101.3614,92.7798,0,0,8.137999999999998,6.766,0
212,Dominica,2014,117.90780000000001,117.99190000000002,96.1552,98.0306,0,0,7.694999999999999,5.662999999999999,0
212,Dominica,2015,117.17139999999999,114.8137,99.781,101.1811,0,0,7.535,5.561,0
212,Dominica,2016,114.0701,110.5394,0,0,0,0,7.3229999999999995,0,0
214,Dominican Republic,2003,115.41510000000001,116.28529999999999,0,0,41.6437,26.488299999999995,1374.62,0,286.954
214,Dominican Republic,2005,111.1122,105.54790000000001,77.5294,64.89110000000001,0,0,1289.75,808.3519999999999,0
214,Dominican Republic,2010,117.34960000000001,103.4137,82.7894,73.62539999999998,0,0,1317.8,904.5269999999999,0
214,Dominican Republic,2014,112.73450000000001,102.2051,84.1911,76.19239999999999,60.9121,37.827,1267.93,931.068,455.822
214,Dominican Republic,2015,116.41420000000002,106.21860000000001,83.84120000000001,76.20700000000001,66.9893,36.649,1307.1299999999999,929.493,480.103
214,Dominican Republic,2017,111.49360000000001,103.9693,83.0294,76.5281,77.0124,42.9821,1253.34,924.737,556.523
218,Ecuador,2005,111.9558,111.4933,62.2188,61.5492,0,0,1997.62,1053.1799999999998,0
218,Ecuador,2008,110.0303,111.55199999999999,0,0,41.4559,35.9851,2008.02,0,534.5219999999999
218,Ecuador,2010,116.8861,116.71020000000001,94.818,90.94850000000001,0,0,2114.2,1655.27,0
218,Ecuador,2012,114.7599,115.40220000000001,103.7381,99.1326,45.29910000000001,34.581599999999995,2089.09,1822.6399999999999,572.721
218,Ecuador,2013,113.13069999999999,113.4923,106.58229999999999,102.44590000000001,0,0,2068.18,1882.59,586.105
218,Ecuador,2014,113.67589999999998,113.96440000000001,109.79960000000001,105.67629999999998,0,0,2093.84,1942.23,0
218,Ecuador,2015,107.3895,107.8664,109.1919,105.32639999999999,48.9828,42.2167,1998.1399999999999,1932.35,669.4369999999999
218,Ecuador,2016,103.7151,104.6576,108.6386,105.576,0,0,1951.1899999999998,1929.52,0
222,El Salvador,2005,120.6629,116.5658,68.0451,68.0143,24.288099999999996,21.763699999999996,1045.48,524.202,122.43100000000001
222,El Salvador,2010,118.0943,112.7704,69.21650000000001,69.6118,27.502399999999998,24.8898,939.726,577.111,150.012
222,El Salvador,2014,109.0125,104.4221,77.4709,77.0021,29.240699999999997,26.6604,777.043,625.06,176.29299999999998
222,El Salvador,2015,105.24160000000002,100.8882,75.9715,75.3901,29.4738,26.633900000000004,741.394,599.9469999999999,179.39600000000002
222,El Salvador,2017,98.1478,94.87679999999999,71.5501,72.0701,30.272399999999998,27.0638,678.137,535.6800000000001,186.067
226,Equatorial Guinea,2000,111.8561,92.2752,14.4084,32.2314,1.2137999999999998,2.3712999999999997,73.377,20.705,1.003
226,Equatorial Guinea,2005,90.8331,87.7159,21.9562,29.8403,0,0,75.809,25.544,0
226,Equatorial Guinea,2010,69.4025,68.44130000000001,0,0,0,0,85.061,0,0
226,Equatorial Guinea,2012,69.0096,68.57069999999999,0,0,0,0,92.029,0,0
226,Equatorial Guinea,2015,61.812999999999995,61.3355,0,0,0,0,93.396,0,0
231,Ethiopia,2005,86.0484,71.8543,18.540499999999998,30.793,1.3364,4.163499999999999,10019.730000000001,2488.4700000000003,191.212
231,Ethiopia,2010,95.37869999999998,88.09420000000001,31.547900000000002,37.9677,4.3994,10.220799999999999,13635.29,4206.7,577.594
231,Ethiopia,2012,98.0453,90.9839,35.72130000000001,39.5524,5.1514999999999995,11.0786,14532.48,4928.71,693.287
231,Ethiopia,2014,104.1371,95.624,0,0,5.265,10.9335,15733.28,0,757.1750000000001
231,Ethiopia,2015,106.7626,97.0276,34.355599999999995,35.8294,0,0,16198.05,5028.68,0
232,Eritrea,2004,83.9755,67.3842,20.1453,35.267500000000005,0.29440000000000005,1.9428999999999998,374.99699999999996,194.124,4.611999999999999
232,Eritrea,2005,84.1351,68.2368,22.968999999999998,38.4188,0,0,377.512,216.944,0
232,Eritrea,2010,57.13850000000001,48.661300000000004,32.009100000000004,41.762600000000006,1.3919,3.6686,286.02099999999996,248.08200000000002,12.039
232,Eritrea,2014,60.0501,51.198600000000006,33.826100000000004,41.428900000000006,1.8423,3.7361999999999997,361.60400000000004,270.08799999999997,12.554
232,Eritrea,2015,58.0378,49.95439999999999,30.421699999999998,35.775600000000004,1.9253999999999998,2.9707999999999997,361.684,245.806,10.937999999999999
232,Eritrea,2016,0,0,0,0,1.897,2.6815,0,0,10.230999999999998
232,Eritrea,2017,53.1139,45.5782,29.1296,32.4122,0,0,347.009,247.424,0
233,Estonia,2005,100.15969999999999,97.5818,104.6716,101.0339,85.79750000000001,50.944399999999995,85.539,124.49300000000001,67.76
233,Estonia,2010,103.8156,102.2561,105.34700000000001,105.2822,85.8625,51.6342,72.955,95.331,68.985
233,Estonia,2014,98.031,97.574,107.9307,108.4381,88.61110000000001,58.618300000000005,77.215,77.87299999999999,59.998000000000005
233,Estonia,2015,96.9267,97.04750000000001,110.6571,111.0514,87.38329999999999,57.6158,79.59400000000001,77.91000000000001,55.214
233,Estonia,2016,97.0458,97.1941,115.4513,114.6,86.44790000000002,57.215700000000005,82.824,80.212,51.092000000000006
242,Fiji,2004,113.3973,111.7825,93.8664,88.009,17.4192,14.562700000000001,113.44900000000001,102.023,12.783
242,Fiji,2005,0,0,0,0,17.6047,14.747299999999997,0,0,12.716999999999999
242,Fiji,2009,105.87249999999999,104.2747,90.91690000000001,83.06920000000001,0,0,100.96700000000001,97.93700000000001,0
242,Fiji,2012,104.5177,105.4823,93.4293,84.30120000000001,0,0,102.77799999999999,97.254,0
242,Fiji,2013,105.0874,106.21160000000002,0,0,0,0,105.037,0,0
242,Fiji,2015,106.001,105.0596,0,0,0,0,108.727,0,0
242,Fiji,2016,105.7917,104.78229999999999,0,0,0,0,110.127,0,0
246,Finland,2005,98.7881,98.03269999999999,114.3407,109.348,100.49120000000002,83.26100000000001,381.78499999999997,430.59599999999995,305.9959999999999
246,Finland,2010,99.80199999999999,99.15129999999999,110.0811,105.187,103.07569999999998,84.2725,347.06,426.71,303.55400000000003
246,Finland,2014,100.8337,100.3877,153.4741,139.6834,97.2582,80.83229999999999,351.76599999999996,536.925,306.08
246,Finland,2015,100.84790000000001,100.24130000000001,157.42130000000003,142.9369,95.81320000000001,79.85269999999998,355.23099999999994,540.0669999999999,302.47799999999995
246,Finland,2016,100.6418,100.19239999999999,159.74699999999999,144.95120000000003,94.5181,79.7513,359.635,539.8159999999999,297.163
250,France,2005,105.1338,104.1135,106.99190000000002,106.5808,59.996900000000004,47.8666,4015.4900000000002,6036.1900000000005,2187.38
250,France,2010,103.3655,102.12849999999999,106.96460000000002,105.9107,61.24570000000001,48.7075,4159.09,5873.1,2245.1
250,France,2014,102.3317,101.8602,104.96000000000001,103.32069999999999,68.61529999999999,55.1786,4188.55,5947.21,2388.88
250,France,2015,102.26700000000001,101.66839999999999,103.96190000000001,102.8973,69.7193,56.0809,4255.99,5982.87,2424.16
250,France,2016,102.24740000000001,101.71450000000002,103.49420000000002,102.71460000000002,71.4589,57.6803,4284.17,6016.610000000001,2480.19
262,Djibouti,2005,47.76890000000001,39.3854,18.3317,27.4412,1.9331999999999998,2.6616,50.650999999999996,30.142,1.6960000000000002
262,Djibouti,2009,58.9305,52.9908,28.4183,38.5072,2.8267999999999995,4.0491,55.546,44.480999999999995,3.159
262,Djibouti,2010,0,0,0,0,2.82,4.0791,0,0,3.225
262,Djibouti,2011,64.2356,58.376999999999995,33.8103,42.1168,4.0434,5.971900000000001,60.992000000000004,50.965,4.705
262,Djibouti,2014,69.5089,60.6102,38.235400000000006,47.26270000000001,0,0,64.319,58.553,0
262,Djibouti,2015,67.9653,60.3632,38.4887,47.99210000000001,0,0,62.94,59.483,0
262,Djibouti,2018,69.3124,60.837799999999994,43.243,51.419599999999996,0,0,62.979,65.144,0
266,Gabon,2002,142.90820000000002,142.045,0,0,0,0,281.871,105.191,0
266,Gabon,2003,139.49190000000002,138.48760000000001,0,0,6.1336,10.453100000000001,279.816,0,10.076
266,Gabon,2011,140.77769999999998,136.63389999999998,0,0,0,0,317.94599999999997,0,0
268,Georgia,2005,90.8403,88.62679999999999,79.05239999999999,80.83420000000001,46.956599999999995,44.918,338.222,316.42999999999995,174.255
268,Georgia,2008,101.5265,100.1375,86.3914,89.8651,37.60830000000001,30.8688,311.265,305.388,129.92600000000002
268,Georgia,2009,101.8702,101.38929999999999,0,0,28.7505,22.794800000000002,298.93499999999995,341.64900000000006,95.225
268,Georgia,2010,101.4201,102.1659,0,0,32.8043,25.708699999999997,289.137,0,105.696
268,Georgia,2014,105.3811,104.7328,99.8,97.3385,45.3499,36.0298,285.329,281.739,120.923
268,Georgia,2015,104.13569999999999,104.52569999999999,103.26910000000001,100.58420000000001,50.334399999999995,41.0866,288.541,277.874,127.633
268,Georgia,2017,102.2701,103.3359,108.12839999999998,106.48700000000001,61.338100000000004,54.011399999999995,301.094,275.464,144.33700000000002
270,Gambia,2004,92.67629999999998,93.49390000000001,0,0,0.42700000000000005,1.926,204.731,0,1.53
270,Gambia,2005,88.6941,91.48110000000001,0,0,0,0,205.347,0,0
270,Gambia,2010,82.58239999999999,84.8512,55.6746,58.518,1.7627,2.5911999999999997,229.01299999999998,124.397,3.3119999999999994
270,Gambia,2012,81.63839999999999,85.364,0,0,2.522,3.684,244.033,0,5.001
270,Gambia,2014,85.87499999999999,90.66120000000001,0,0,0,0,274.90299999999996,0,0
270,Gambia,2015,88.5173,94.5147,0,0,0,0,293.503,0,0
270,Gambia,2018,95.757,104.787,0,0,0,0,350.323,0,0
275,State of Palestine,2005,88.5306,87.88889999999999,91.69869999999999,87.7065,41.2216,40.6191,387.138,656.797,138.13899999999998
275,State of Palestine,2010,91.8665,90.1015,89.0036,82.4389,54.8752,41.087799999999994,402.866,710.9359999999999,196.625
275,State of Palestine,2014,95.4604,94.8663,86.3606,78.6152,53.79610000000001,34.635000000000005,442.47599999999994,709.226,213.935
275,State of Palestine,2015,94.39529999999999,94.3882,87.21180000000001,79.3806,54.4311,34.549,450.182,721.414,221.018
275,State of Palestine,2017,95.38269999999999,95.1082,89.1715,81.23100000000001,52.4873,32.4,477.204,752.5519999999999,218.27599999999998
276,Germany,2005,103.1082,102.91890000000001,100.8404,103.28569999999999,0,0,3306.14,8267.640000000001,0
276,Germany,2010,103.0885,102.7749,101.15289999999999,106.43420000000002,0,0,3067.52,7663.76,0
276,Germany,2014,101.7721,101.12579999999998,98.67909999999999,103.34420000000001,62.6137,65.66929999999999,2862.69,7201.07,2912.2
276,Germany,2015,102.6641,102.0993,98.581,103.39450000000001,65.5982,66.91510000000001,2879.3900000000003,7112.95,2977.7799999999997
276,Germany,2016,103.2398,102.7153,99.0635,104.58869999999999,68.2848,68.3674,2895.2,7073.160000000001,3043.08
288,Ghana,2005,90.3577,86.90740000000001,37.2174,44.934,4.094399999999999,7.6602999999999994,2929.54,1370.26,119.559
288,Ghana,2009,102.66329999999999,100.7822,46.29090000000001,52.8403,6.6702,11.382900000000001,3659.12,1812.08,203.376
288,Ghana,2014,105.3961,105.3334,62.6454,66.76710000000001,12.4267,18.6122,4117.1500000000005,2265.69,402.14200000000005
288,Ghana,2015,108.57799999999999,108.7054,66.85979999999999,70.47720000000001,12.938299999999998,18.619500000000002,4342.320000000001,2439.5,417.534
288,Ghana,2017,104.0803,105.5014,69.01400000000001,70.85239999999999,13.5339,18.6816,4393.06,2550.71,443.97799999999995
288,Ghana,2018,101.6902,103.2884,71.7205,72.7263,0,0,4401.1900000000005,2677.15,0
292,Gibraltar,2001,0,0,0,0,0,0,2.377,1.55,0
292,Gibraltar,2009,0,0,0,0,0,0,3.255,1.657,0
292,Gibraltar,2017,0,0,0,0,0,0,2.8339999999999996,2.2119999999999997,0
296,Kiribati,2005,111.2064,112.769,95.3377,83.1361,0,0,16.133000000000003,11.522,0
296,Kiribati,2008,108.3075,113.1196,91.54190000000001,82.94690000000001,0,0,16.123,11.583,0
296,Kiribati,2009,108.02329999999999,113.7347,0,0,0,0,15.566,0,0
296,Kiribati,2014,111.1745,115.18199999999999,0,0,0,0,16.192,0,0
296,Kiribati,2015,102.8381,106.16269999999999,0,0,0,0,15.915000000000001,0,0
296,Kiribati,2017,97.04560000000001,102.99900000000001,0,0,0,0,16.695,0,0
300,Greece,2005,96.3519,94.31020000000001,95.7886,100.3977,90.04620000000001,80.7959,650.242,715.5369999999999,646.587
300,Greece,2010,96.424,94.6595,98.9748,105.4317,103.715,99.9839,642.639,716.601,641.8439999999999
300,Greece,2014,94.5009,93.3818,96.2266,101.89869999999999,116.85529999999999,117.97229999999999,628.753,667.7180000000001,677.429
300,Greece,2015,95.47710000000001,94.59920000000001,95.88199999999999,102.646,0,0,643.762,662.741,0
300,Greece,2016,94.3637,93.9713,97.07539999999999,103.19869999999999,125.3685,127.35329999999999,646.577,662.4459999999999,709.488
308,Grenada,2005,98.37809999999999,95.51450000000001,98.74470000000001,96.87209999999999,0,0,14.427,12.549,0
308,Grenada,2009,107.5769,101.47720000000001,100.8278,100.74420000000002,60.8737,44.852399999999996,14.186,11.030999999999999,6.689
308,Grenada,2010,105.1331,101.549,109.3851,106.24190000000002,0,0,13.663,11.5,0
308,Grenada,2014,103.94090000000001,102.2363,100.5079,101.19720000000001,0,0,13.061,9.735999999999999,0
308,Grenada,2015,106.73660000000001,102.8654,98.9967,99.3129,97.8834,84.5659,13.445,9.309000000000001,9.235999999999999
308,Grenada,2017,104.7323,99.2689,102.0295,96.71050000000001,104.67309999999999,84.5517,13.464,8.834,9.182
320,Guatemala,2002,107.3055,98.8098,33.8428,37.75,7.7999,10.621699999999999,2075.69,608.42,111.739
320,Guatemala,2005,113.292,106.3013,39.7856,43.2019,0,0,2345.3,754.496,0
320,Guatemala,2007,114.0086,108.65899999999999,43.595200000000006,46.3677,17.519000000000002,17.116200000000003,2448.98,864.154,233.88500000000002
